"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","facren","Nncre","Numfac","Tipo","canfon","observacion","Clauni","objimp"
"1","ACT3","2220.5","1","0","yes","1","16","0","1861578","0","ZIDD0025","","yes","0","","0",""
"1","ACT3","5754.72","1","0","yes","1","16","0","1979523","0","ZIDD0026","","yes","0","","0",""
"1","ACT3","1745.26","1","0","yes","1","16","0","2079950","0","ZIDD0027","","yes","0","","0",""
"1","ACT3","98580","1","0","yes","1","16","0","2239332","0","ZIDD0028","","yes","0","","0",""
"1","ACT3","2000","1","0","yes","1","16","0","2291937","0","ZIDD0029","","yes","0","","0",""
"1","ACT3","158.1","1","0","yes","1","16","0","2311041","0","ZIDD0030","","yes","0","","0",""
"1","ACT3","800","1","0","yes","1","16","0","2357863","0","ZIDD0031","","yes","0","","0",""
"1","ACT3","800","1","0","yes","1","16","0","2400045","0","ZIDD0032","","yes","0","","0",""
"1","ACT3","11480","1","0","yes","1","16","0","2408488","0","ZIDD0033","","yes","0","","0",""
"1","ACT3","2268","1","0","yes","1","16","0","2408733","0","ZIDD0034","","yes","0","","0",""
"1","ACT3","330","1","0","yes","1","16","0","2420364","0","ZIDD0035","","yes","0","","0",""
"1","ACT3","80849.91","1","0","yes","1","16","0","2475497","0","ZIDD0036","","yes","0","","0",""
"1","ACT3","2800","1","0","yes","1","16","0","2476481","0","ZIDD0037","","yes","0","","0",""
"1","ACT3","152","1","0","yes","1","16","0","2554082","0","ZIDD0038","","yes","0","","0",""
"1","ACT3","100000","1","0","yes","1","16","0","2557250","0","ZIDD0039","","yes","0","","0",""
"1","ACT3","240000","1","0","yes","1","16","0","2575779","0","ZIDD0040","","yes","0","","0",""
"1","ACT3","700","1","0","yes","1","16","0","2580360","0","ZIDD0041","","yes","0","","0",""
"1","ACT3","1905","1","0","yes","1","16","0","2678754","0","ZIDD0042","","yes","0","","0",""
"1","ACT3","6280","1","0","yes","1","16","0","2738341","0","ZIDD0043","","yes","0","","0",""
"1","ACT3","1025.5","1","0","yes","1","16","0","2768198","0","ZIDD0044","","yes","0","","0",""
"1","ACT3","158.8","1","0","yes","1","16","0","2790665","0","ZIDD0050","","yes","0","","0",""
"1","ACT3","40","1","0","yes","1","16","0","2790668","0","ZIDD0051","","yes","0","","0",""
"1","ACT3",".01","1","0","yes","1","16","0","2790913","0","ZIDD0045","","yes","0","","0",""
"1","ACT3",".02","1","0","yes","1","16","0","2790916","0","ZIDD0046","","yes","0","","0",""
"1","ACT3",".46","1","0","yes","1","16","0","2790919","0","ZIDD0047","","yes","0","","0",""
"1","ACT3","141","1","0","yes","1","16","0","2790922","0","ZIDD0048","","yes","0","","0",""
"1","ACT3","68.3","1","0","yes","1","16","0","2790986","0","ZIDD0049","","yes","0","","0",""
"1","ACT3","19.21","1","0","yes","1","16","0","2791015","0","ZIDD0052","","yes","0","","0",""
"1","ACT3","8.5","1","0","yes","1","16","0","2791018","0","ZIDD0053","","yes","0","","0",""
"1","ACT3","126.5","1","0","yes","1","16","0","2791027","0","ZIDD0054","","yes","0","","0",""
"1","ACT3","84","1","0","yes","1","16","0","2791073","0","ZIDD0055","","yes","0","","0",""
"1","ACT3","99","1","0","yes","1","16","0","2791081","0","ZIDD0056","","yes","0","","0",""
"1","ACT3","121.1","1","0","yes","1","16","0","2816737","0","ZIDD0057","","yes","0","","0",""
"1","ACT3","519.5","1","0","yes","1","16","0","2816743","0","ZIDD0058","","yes","0","","0",""
"1","ACT3",".06","1","0","yes","1","16","0","2858402","0","ZIDD0059","","yes","0","","0",""
"1","ACT3","74955.2","1","0","yes","1","16","0","3162761","0","ZIDD0060","","yes","0","","0",""
"1","ACT3","2745","1","0","yes","1","16","0","3315869","0","ZIDD0061","","yes","0","","0",""
"1","ACT3","2000","1","0","yes","1","16","0","3349890","0","ZIDD0062","","yes","0","","0",""
"1","ACT3","2000","1","0","yes","1","16","0","3349929","0","ZIDD0063","","yes","0","","0",""
"1","ACT3","1000","1","0","yes","1","16","0","3349936","0","ZIDD0064","","yes","0","","0",""
"1","ACT3","1500","1","0","yes","1","16","0","3416916","0","ZIDD0065","","yes","0","","0",""
"1","ACT3","900","1","0","yes","1","16","0","3506639","0","ZIDD0066","","yes","0","","0",""
"1","ACT3","4761.5","1","0","yes","1","16","0","3565061","0","ZIDD0067","","yes","0","","0",""
"1","ACT3","183","1","0","yes","1","16","0","3705478","0","ZIDD0068","","yes","0","","0","02"
"1","ACT3","678.5","1","0","yes","1","16","0","3724773","0","ZIDD0069","","yes","0","","0","02"
"1","ACT3","1000","1","0","yes","1","16","0","3774248","0","ZIDD0070","","yes","0","","0","02"
"1","ACT3","300.55","1","0","yes","1","16","0","3802282","0","ZIDD0071","","yes","0","","0","02"
"1","ACT3","732","1","0","yes","1","16","0","3853956","0","ZIDD0072","","yes","0","","0","02"
"1","ACT3","25500","1","0","yes","1","16","0","3885830","0","ZIDD0073","","yes","0","","0","02"
"1","ACT3","344","1","0","yes","1","16","0","3926113","0","ZIDD0074","","yes","0","","0","02"
"1","ACT3","46","1","0","yes","1","16","0","3953354","0","ZIDD0075","","yes","0","","0","02"
"1","ACT3","73","1","0","yes","1","16","0","3953357","0","ZIDD0076","","yes","0","","0","02"
"1","ACT3","53","1","0","yes","1","16","0","3953383","0","ZIDD0077","","yes","0","","0","02"
"1","ACT3","15","1","0","yes","1","16","0","4052166","0","ZIDD0078","","yes","0","","0","02"
"1","ACT3","16","1","0","yes","1","16","0","4052203","0","ZIDD0079","","yes","0","","0","02"
"1","ACT3","16","1","0","yes","1","16","0","4052206","0","ZIDD0080","","yes","0","","0","02"
"1","ACT3","16","1","0","yes","1","16","0","4052209","0","ZIDD0081","","yes","0","","0","02"
"1","ACT3","30","1","0","yes","1","16","0","4104294","0","ZIDD0082","","yes","0","","0","02"
"1","ACT3","2200","1","0","yes","1","16","0","4157772","0","ZIDD0083","","yes","0","","0","02"
"1","ACT3","143.46","1","0","yes","1","16","0","4157794","0","ZIDD0084","","yes","0","","0","02"
"1","ACT3","20","1","0","yes","1","16","0","4168577","0","ZIDD0085","","yes","0","","0","02"
"1","ACT3","5040","1","0","yes","1","16","0","4235080","0","ZIDD0086","","yes","0","","0","02"
"1","ACT3","7900","1","0","yes","1","16","0","4267051","0","ZIDD0087","","yes","0","","0","02"
"1","ACT3","65","1","0","yes","1","16","0","4272969","0","ZIDD0088","","yes","0","","0","02"
"1","ACT3","6000","1","0","yes","1","16","0","4304878","0","ZIDD0089","","yes","0","","0","02"
"1","ACT3","606","1","0","yes","1","16","0","4486153","0","ZIDD0090","","yes","0","","0","02"
"1","ACT3","1000","1","0","yes","1","16","0","4558307","0","ZIDD0091","","yes","0","","0","02"
"1","ACT3","2150","1","0","yes","1","16","0","4581327","0","ZIDD0092","","yes","0","","0","02"
"1","ACT3","323.58","1","0","yes","1","16","0","4622406","0","ZIDD0093","","yes","0","","0","02"
"1","ACT3","66915","1","0","yes","1","16","0","4622415","0","ZIDD0094","","yes","0","","0","02"
"1","ACT3","22880.5","1","0","yes","1","16","0","4752555","0","ZIDD0095","","yes","0","","0","02"
